House,Time,TV,Agg,hour,half_hour,quarter_hour,hour_float,TV_min,TV_max,max_consumption,half_consumption_power,on_threshold,on,Agg_diff,switched_on_tv
1,966.0,11.094000000000001,173.465,16,32,64,16.1,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.8169999999999504,0
1,967.0,11.279000000000002,172.298,16,32,64,16.116666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.1670000000000016,0
1,968.0,11.4,171.675,16,32,64,16.133333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.6229999999999905,0
1,969.0,11.073,170.34599999999998,16,32,64,16.15,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.3290000000000362,0
1,970.0,11.255999999999998,171.076,16,32,64,16.166666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.7300000000000182,0
1,971.0,10.84,97.103,16,32,64,16.183333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-73.973,0
1,972.0,10.917,97.079,16,32,64,16.2,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.02400000000000091,0
1,973.0,11.380999999999998,97.71799999999999,16,32,64,16.216666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.6389999999999958,0
1,974.0,10.981,96.06,16,32,64,16.233333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.657999999999987,0
1,975.0,11.458,96.416,16,32,65,16.25,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.35599999999999454,0
1,976.0,11.558,96.78,16,32,65,16.266666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.3640000000000043,0
1,977.0,10.89,105.369,16,32,65,16.283333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,8.588999999999999,1
1,978.0,11.554,95.877,16,32,65,16.3,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-9.492000000000004,-1
1,979.0,11.185,95.104,16,32,65,16.316666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.7729999999999961,0
1,980.0,11.227,94.008,16,32,65,16.333333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.0960000000000036,0
1,981.0,11.417,95.26100000000001,16,32,65,16.35,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.2530000000000143,0
1,982.0,10.759,92.51,16,32,65,16.366666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-2.7510000000000048,0
1,983.0,11.614,93.74,16,32,65,16.383333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.2299999999999898,0
1,984.0,10.845,92.897,16,32,65,16.4,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.8429999999999893,0
1,985.0,11.224,93.42300000000002,16,32,65,16.416666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.5260000000000105,0
1,986.0,11.083,91.70600000000002,16,32,65,16.433333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.7169999999999987,0
1,987.0,11.222999999999999,25.607,16,32,65,16.45,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-66.09900000000002,0
1,988.0,10.977,24.865,16,32,65,16.466666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.7420000000000009,0
1,989.0,11.408,24.615,16,32,65,16.483333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.25,0
1,990.0,11.105,24.349,16,33,66,16.5,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.26599999999999824,0
1,991.0,11.24,24.612,16,33,66,16.516666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.2629999999999981,0
1,992.0,11.276,25.489,16,33,66,16.533333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.8770000000000024,0
1,993.0,11.229,25.033,16,33,66,16.55,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.4559999999999995,0
1,994.0,11.56,25.023000000000003,16,33,66,16.566666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.00999999999999801,0
1,995.0,10.82,24.397,16,33,66,16.583333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.6260000000000048,0
1,996.0,11.248,26.189000000000004,16,33,66,16.6,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.7920000000000051,0
1,997.0,11.134,24.857000000000006,16,33,66,16.616666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.3319999999999972,0
1,998.0,11.136,25.593000000000004,16,33,66,16.633333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.7359999999999971,0
1,999.0,11.013,25.084,16,33,66,16.65,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.5090000000000039,0
1,1000.0,11.100999999999999,25.494,16,33,66,16.666666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.41000000000000014,0
1,1001.0,11.283,26.576,16,33,66,16.683333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.0820000000000007,0
1,1002.0,11.368,25.308000000000003,16,33,66,16.7,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.2679999999999971,0
1,1003.0,11.039000000000001,25.31,16,33,66,16.716666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.001999999999995339,0
1,1004.0,11.283,25.802,16,33,66,16.733333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.4920000000000009,0
1,1005.0,11.071,25.437,16,33,67,16.75,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.36499999999999844,0
1,1006.0,11.515,25.378,16,33,67,16.766666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.05900000000000105,0
1,1007.0,11.232999999999999,25.656,16,33,67,16.783333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.2779999999999987,0
1,1008.0,11.312000000000001,25.372,16,33,67,16.8,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.2839999999999989,0
1,1009.0,11.488,26.031,16,33,67,16.816666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.6589999999999989,0
1,1010.0,11.137,106.40299999999999,16,33,67,16.833333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,80.37199999999999,0
1,1011.0,10.927,106.13799999999999,16,33,67,16.85,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.26500000000000057,0
1,1012.0,10.802999999999999,102.82799999999999,16,33,67,16.866666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-3.3100000000000023,0
1,1013.0,11.399,101.62899999999999,16,33,67,16.883333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.198999999999998,0
1,1014.0,11.137,101.161,16,33,67,16.9,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.4679999999999893,0
1,1015.0,11.106,100.87700000000001,16,33,67,16.916666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.2839999999999918,0
1,1016.0,11.350999999999999,101.01700000000001,16,33,67,16.933333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.14000000000000057,0
1,1017.0,11.149,99.779,16,33,67,16.95,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.2380000000000138,0
1,1018.0,11.341,99.86399999999999,16,33,67,16.966666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.08499999999999375,0
1,1019.0,11.571,98.91,16,33,67,16.983333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.9539999999999935,0
1,1020.0,11.640999999999998,98.047,17,34,68,17.0,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.8629999999999995,0
1,1021.0,11.245,97.358,17,34,68,17.016666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.688999999999993,0
1,1022.0,11.168,97.137,17,34,68,17.033333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.22100000000000364,0
1,1023.0,11.435,97.565,17,34,68,17.05,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.42799999999999727,0
1,1024.0,11.034,25.578000000000003,17,34,68,17.066666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-71.987,0
1,1025.0,11.25,95.435,17,34,68,17.083333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,69.857,0
1,1026.0,11.145999999999999,97.932,17,34,68,17.1,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,2.497,0
1,1027.0,11.341,102.04500000000002,17,34,68,17.116666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,4.113000000000014,0
1,1028.0,14.62,103.876,17,34,68,17.133333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.8309999999999889,0
1,1029.0,13.728,104.309,17,34,68,17.15,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.4329999999999927,0
1,1030.0,13.556,102.22200000000001,17,34,68,17.166666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-2.086999999999989,0
1,1031.0,11.356,100.576,17,34,68,17.183333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.646000000000015,0
1,1032.0,11.207,100.797,17,34,68,17.2,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.22100000000000364,0
1,1033.0,11.47,99.434,17,34,68,17.216666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.3629999999999995,0
1,1034.0,11.574000000000002,99.59200000000001,17,34,68,17.233333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.15800000000001546,0
1,1035.0,11.312999999999999,98.037,17,34,69,17.25,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-1.5550000000000068,0
1,1036.0,11.215,97.75,17,34,69,17.266666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.28700000000000614,0
1,1037.0,11.275,97.378,17,34,69,17.283333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.3719999999999999,0
1,1038.0,11.672,98.111,17,34,69,17.3,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,0.7330000000000041,0
1,1039.0,11.05,96.337,17,34,69,17.316666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-1.774000000000001,0
1,1040.0,11.44,96.101,17,34,69,17.333333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.2360000000000042,0
1,1041.0,10.969000000000001,95.667,17,34,69,17.35,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.4339999999999975,0
1,1042.0,11.232999999999999,95.413,17,34,69,17.366666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.2540000000000049,0
1,1043.0,21.859,106.4,17,34,69,17.383333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,10.987000000000009,1
1,1044.0,20.389,104.572,17,34,69,17.4,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-1.828000000000003,0
1,1045.0,22.164,105.647,17,34,69,17.416666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,1.0750000000000028,0
1,1046.0,22.435,105.04899999999999,17,34,69,17.433333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.5980000000000132,0
1,1047.0,19.996,101.864,17,34,69,17.45,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-3.184999999999988,0
1,1048.0,21.735,105.443,17,34,69,17.466666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,3.5789999999999935,0
1,1049.0,19.851,34.229,17,34,69,17.483333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-71.214,0
1,1050.0,21.355,34.631,17,35,70,17.5,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,0.402000000000001,0
1,1051.0,20.342,34.049,17,35,70,17.516666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.5820000000000007,0
1,1052.0,19.954,34.391000000000005,17,35,70,17.533333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,0.34200000000000585,0
1,1053.0,21.963,36.107,17,35,70,17.55,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,1.715999999999994,0
1,1054.0,21.461,36.129,17,35,70,17.566666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,0.021999999999998465,0
1,1055.0,20.846999999999998,34.259,17,35,70,17.583333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-1.8699999999999974,0
1,1056.0,19.9,33.70800000000001,17,35,70,17.6,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.5509999999999877,0
1,1057.0,20.104,33.635999999999996,17,35,70,17.616666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.07200000000001694,0
1,1058.0,22.000999999999998,36.62300000000001,17,35,70,17.633333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,2.987000000000016,0
1,1059.0,21.719,35.79,17,35,70,17.65,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-0.8330000000000126,0
1,1060.0,22.14,36.793,17,35,70,17.666666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,1.0030000000000001,0
1,1061.0,19.613,33.76500000000001,17,35,70,17.683333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-3.0279999999999916,0
1,1062.0,21.654,35.86,17,35,70,17.7,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,2.0949999999999918,0
1,1063.0,22.022,118.56299999999999,17,35,70,17.716666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,82.70299999999999,0
1,1064.0,19.939,114.959,17,35,70,17.733333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,1,-3.603999999999985,0
1,1065.0,13.472000000000001,106.986,17,35,71,17.75,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-7.972999999999999,-1
1,1066.0,13.575999999999999,105.10799999999999,17,35,71,17.766666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.8780000000000143,0
1,1067.0,11.02,102.36799999999998,17,35,71,17.783333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-2.740000000000009,0
1,1068.0,11.046,101.624,17,35,71,17.8,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.7439999999999856,0
1,1069.0,11.285,100.851,17,35,71,17.816666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.7729999999999961,0
1,1070.0,11.117,100.492,17,35,71,17.833333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.35899999999999466,0
1,1071.0,11.159,99.99500000000002,17,35,71,17.85,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.4969999999999857,0
1,1072.0,11.203,99.652,17,35,71,17.866666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.34300000000001774,0
1,1073.0,11.113,98.434,17,35,71,17.883333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.2180000000000035,0
1,1074.0,10.831,97.59,17,35,71,17.9,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.8439999999999941,0
1,1075.0,10.958,98.102,17,35,71,17.916666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.5120000000000005,0
1,1076.0,11.259,25.085,17,35,71,17.933333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-73.017,0
1,1077.0,10.889000000000001,24.416999999999998,17,35,71,17.95,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.6680000000000028,0
1,1078.0,11.27,25.237,17,35,71,17.966666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.8200000000000003,0
1,1079.0,11.069,24.312,17,35,71,17.983333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.9249999999999972,0
1,1080.0,10.809,24.733,18,36,72,18.0,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.4209999999999994,0
1,1081.0,11.423,25.230999999999998,18,36,72,18.016666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.49799999999999756,0
1,1082.0,11.270999999999999,26.179,18,36,72,18.033333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.9480000000000004,0
1,1083.0,11.235999999999999,25.195999999999998,18,36,72,18.05,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.9830000000000005,0
1,1084.0,10.929,95.36399999999999,18,36,72,18.066666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,70.16799999999999,0
1,1085.0,11.073,98.267,18,36,72,18.083333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,2.903000000000006,0
1,1086.0,11.573,99.852,18,36,72,18.1,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.585000000000008,0
1,1087.0,11.069,101.197,18,36,72,18.116666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.3449999999999989,0
1,1088.0,11.427999999999999,101.086,18,36,72,18.133333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.1110000000000042,0
1,1089.0,11.234000000000002,100.649,18,36,72,18.15,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.4369999999999976,0
1,1090.0,14.57,101.71999999999998,18,36,72,18.166666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.0709999999999837,0
1,1091.0,14.06,101.772,18,36,72,18.183333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.05200000000002092,0
1,1092.0,14.363,103.324,18,36,72,18.2,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.5519999999999925,0
1,1093.0,11.208,99.946,18,36,72,18.216666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-3.378,0
1,1094.0,10.714,99.623,18,36,72,18.233333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.3229999999999933,0
1,1095.0,11.498,97.85,18,36,73,18.25,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.7730000000000103,0
1,1096.0,10.963,98.325,18,36,73,18.266666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.4750000000000085,0
1,1097.0,11.364,96.961,18,36,73,18.283333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.3640000000000043,0
1,1098.0,11.081,97.045,18,36,73,18.3,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.08400000000000318,0
1,1099.0,11.270999999999999,95.545,18,36,73,18.316666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.5,0
1,1100.0,11.342,96.51700000000001,18,36,73,18.333333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.9720000000000084,0
1,1101.0,14.034,100.497,18,36,73,18.35,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,3.9799999999999898,0
1,1102.0,13.777,97.24,18,36,73,18.366666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-3.257000000000005,0
1,1103.0,11.350999999999999,95.80100000000002,18,36,73,18.383333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.4389999999999787,0
1,1104.0,11.214,94.657,18,36,73,18.4,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.1440000000000197,0
1,1105.0,11.217,93.833,18,36,73,18.416666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.8239999999999981,0
1,1106.0,10.995999999999999,92.981,18,36,73,18.433333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.8520000000000039,0
1,1107.0,11.249,94.042,18,36,73,18.45,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.061000000000007,0
1,1108.0,11.270999999999999,26.003000000000004,18,36,73,18.466666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-68.039,0
1,1109.0,11.433,25.64,18,36,73,18.483333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.3630000000000031,0
1,1110.0,11.355,26.417,18,37,74,18.5,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.777000000000001,0
1,1111.0,11.174000000000001,25.289,18,37,74,18.516666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.1280000000000001,0
1,1112.0,11.429,25.535999999999998,18,37,74,18.533333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.24699999999999633,0
1,1113.0,10.995999999999999,25.078000000000003,18,37,74,18.55,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.45799999999999486,0
1,1114.0,11.126,25.134,18,37,74,18.566666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.055999999999997385,0
1,1115.0,11.372,25.719,18,37,74,18.583333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.5850000000000009,0
1,1116.0,11.125,106.34700000000001,18,37,74,18.6,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,80.62800000000001,0
1,1117.0,11.332,105.241,18,37,74,18.616666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.1060000000000088,0
1,1118.0,11.296,104.296,18,37,74,18.633333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.9449999999999932,0
1,1119.0,10.765,102.5,18,37,74,18.65,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.7960000000000065,0
1,1120.0,11.183,102.56799999999998,18,37,74,18.666666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.06799999999998363,0
1,1121.0,11.097000000000001,101.602,18,37,74,18.683333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.9659999999999798,0
1,1122.0,11.104,100.561,18,37,74,18.7,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.0409999999999968,0
1,1123.0,11.195,100.43,18,37,74,18.716666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.13100000000000023,0
1,1124.0,11.022,100.757,18,37,74,18.733333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.3269999999999982,0
1,1125.0,11.169,99.62700000000001,18,37,75,18.75,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.1299999999999955,0
1,1126.0,11.327,98.99799999999999,18,37,75,18.766666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.6290000000000191,0
1,1127.0,11.210999999999999,96.733,18,37,75,18.783333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-2.2649999999999864,0
1,1128.0,11.199000000000002,96.823,18,37,75,18.8,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.0899999999999892,0
1,1129.0,11.379000000000001,26.421,18,37,75,18.816666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-70.40199999999999,0
1,1130.0,11.21,25.314000000000004,18,37,75,18.833333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.1069999999999958,0
1,1131.0,11.485999999999999,25.815,18,37,75,18.85,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.5009999999999977,0
1,1132.0,11.202,25.555,18,37,75,18.866666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.26000000000000156,0
1,1133.0,11.624,25.985,18,37,75,18.883333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.4299999999999997,0
1,1134.0,11.323,25.771,18,37,75,18.9,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.21399999999999864,0
1,1135.0,10.815999999999999,25.357,18,37,75,18.916666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.4140000000000015,0
1,1136.0,11.392999999999999,25.706999999999997,18,37,75,18.933333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.34999999999999787,0
1,1137.0,11.289000000000001,25.244000000000003,18,37,75,18.95,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.46299999999999386,0
1,1138.0,10.86,24.607,18,37,75,18.966666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.637000000000004,0
1,1139.0,11.065999999999999,26.183000000000003,18,37,75,18.983333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.576000000000004,0
1,1140.0,11.253,25.781,19,38,76,19.0,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.4020000000000046,0
1,1141.0,11.126,24.976,19,38,76,19.016666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.8049999999999997,0
1,1142.0,11.505,25.265,19,38,76,19.033333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.2890000000000015,0
1,1143.0,11.54,94.15500000000002,19,38,76,19.05,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,68.89000000000001,0
1,1144.0,11.12,98.66,19,38,76,19.066666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,4.504999999999981,0
1,1145.0,11.164000000000001,100.686,19,38,76,19.083333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,2.0260000000000105,0
1,1146.0,11.059,100.598,19,38,76,19.1,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.08800000000000807,0
1,1147.0,11.254000000000001,103.17300000000002,19,38,76,19.116666666666667,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,2.575000000000017,0
1,1148.0,13.538,103.097,19,38,76,19.133333333333333,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.07600000000002183,0
1,1149.0,13.834000000000001,103.519,19,38,76,19.15,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.42200000000001125,0
1,1150.0,11.187000000000001,99.619,19,38,76,19.166666666666668,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-3.9000000000000057,0
1,1151.0,10.984000000000002,100.35899999999998,19,38,76,19.183333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.7399999999999807,0
1,1152.0,11.257,97.897,19,38,76,19.2,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-2.461999999999975,0
1,1153.0,11.388,99.213,19,38,76,19.216666666666665,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,1.3159999999999883,0
1,1154.0,11.074000000000002,98.143,19,38,76,19.233333333333334,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.0699999999999932,0
1,1155.0,11.357999999999999,96.316,19,38,77,19.25,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-1.8269999999999982,0
1,1156.0,11.145999999999999,97.17299999999999,19,38,77,19.266666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.8569999999999851,0
1,1157.0,11.212,96.881,19,38,77,19.283333333333335,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.2919999999999874,0
1,1158.0,11.133,96.341,19,38,77,19.3,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.5400000000000063,0
1,1159.0,11.578,96.702,19,38,77,19.316666666666666,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,0.3610000000000042,0
1,1160.0,10.934,95.766,19,38,77,19.333333333333332,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.9359999999999928,0
1,1161.0,11.33,95.255,19,38,77,19.35,10.533,23.303,12.770000000000001,6.385000000000001,16.918,0,-0.5110000000000099,0
